screen_height,screen_width,screen_density_dpi,screen_density
2160,1080,461,2.8812501
1600,720,320,2
1560,720,320,2
2400,1080,540,3.375
2248,1080,440,2.75
3216,1440,680,4.25
2340,1080,408,2.55
2400,1080,515,3.21875
2400,1080,432,2.7
3200,1440,586,3.6625001
1464,720,320,2
2880,1440,640,4
2340,1080,473,2.95625
1600,1271,466,2.9125001
2220,1080,480,3
2400,1080,314,1.9625
2340,1080,480,3
2400,1080,438,2.7375
2400,1080,441,2.7562501
2160,1080,352,2.2
2340,1080,411,2.5687501
1920,1080,480,3
2960,1440,560,3.5
1600,720,238,1.4875001
1280,720,293,1.8312501
2676,1236,618,3.8625
3120,1440,560,3.5
2340,1080,440,2.75
1920,1080,480,3
2340,1080,352,2.2
960,480,240,1.5
1280,800,210,1.3125
2340,1080,440,2.75
2220,1080,480,3
1280,720,320,2
1640,720,360,2.25
3200,1440,560,3.5
2340,1080,480,3
1920,1080,500,3.125
1920,1080,480,3
1480,720,280,1.75
1080,2160,440,2.75
1920,1080,480,3
2340,1080,352,2.2
2160,1080,440,2.75
2158,1080,440,2.75
1920,1080,480,3
1200,952,320,2
2220,1080,480,3
2340,1080,461,2.8812501
2400,1080,440,2.75
1080,2340,480,3
1560,720,320,2
2280,1080,418,2.6125
2000,1200,272,1.7
1920,1080,384,2.4
1200,540,240,1.5
2340,1080,438,2.7375
1440,720,272,1.7
2376,1104,528,3.3
2400,1080,420,2.625
2400,1080,355,2.21875
2400,1080,408,2.55
1560,720,280,1.75
2340,1080,440,2.75
2340,1080,480,3
2340,1080,338,2.1125
2160,1080,400,2.5
2960,1440,560,3.5
1560,720,272,1.7
1280,720,320,2
2340,1080,440,2.75
2460,1080,420,2.625
2248,1080,408,2.55
2280,1080,450,2.8125
1440,720,292,1.825
1080,2340,480,3
2340,1080,432,2.7
1920,1200,272,1.7
2340,1080,469,2.93125
1544,720,320,2
1280,720,320,2
2280,1080,420,2.625
2408,1080,432,2.7
2400,1080,394,2.4625
1280,720,320,2
2560,1600,480,3
2960,1440,640,4
2880,1440,538,3.3625
1080,2340,480,3
1280,720,320,2
2160,1080,440,2.75
1080,2340,540,3.375
2376,1104,408,2.55
1920,1080,480,3
2340,1080,384,2.4
2340,1080,480,3
1080,2310,480,3
1440,720,272,1.7
2160,1080,440,2.75
1960,840,420,2.625
1560,720,320,2
2376,1080,540,3.375
1600,720,360,2.25
1920,1200,420,2.625
1600,720,320,2
1600,752,320,2
2400,1080,437,2.73125
2340,1080,375,2.34375
2376,1104,576,3.6000001
2560,1096,504,3.15
2160,1080,423,2.64375
2340,1080,440,2.75
3120,1440,640,4
3040,1440,560,3.5
1920,1080,440,2.75
1920,1080,480,3
2400,1080,384,2.4
2160,1080,408,2.55
2340,1080,480,3
2048,1536,320,2
2160,1080,420,2.625
1480,720,320,2
1848,896,373,2.33125
1496,720,480,3
720,1440,320,2
960,540,240,1.5
1920,1080,480,3
2340,1080,408,2.55
1920,1080,480,3
2244,1080,360,2.25
2400,1080,440,2.75
1280,720,336,2.1000001
1280,720,320,2
1920,1080,480,3
2636,1080,480,3
2340,1080,480,3
3168,1440,640,4
2340,1080,432,2.7
1600,720,320,2
2400,1080,540,3.375
1920,1080,480,3
2280,1080,420,2.625
2640,1080,510,3.1875
1960,840,360,2.25
1600,752,320,2
1920,1200,480,3
2376,1080,440,2.75
1033,720,320,2
2880,1440,640,4
2772,1344,365,2.28125
2000,1200,372,2.325
1920,1080,480,3
2400,1080,345,2.15625
3040,1440,600,3.75
3200,1440,600,3.75
2400,1080,332,2.075
1080,2400,440,2.75
2400,1080,510,3.1875
1920,1080,480,3
2158,1080,440,2.75
2158,1080,480,3
2220,1080,480,3
2160,1080,480,3
2400,1080,540,3.375
2340,1080,540,3.375
2560,1440,560,3.5
2244,1080,540,3.375
2340,1080,408,2.55
2152,1536,360,2.25
1520,720,320,2
1480,720,273,1.7062501
2340,1080,480,3
1440,720,272,1.7
1440,720,320,2
2520,1080,480,3
2208,1768,480,3
2400,1080,432,2.7
2340,1080,440,2.75
3120,1440,560,3.5
2340,1080,454,2.8375
1600,720,280,1.75
1920,1080,440,2.75
1280,720,320,2
2400,1080,440,2.75
2400,1080,440,2.75
2280,1080,450,2.8125
1280,720,319,1.99375
3200,1440,498,3.1125
1920,1080,480,3
2340,1080,434,2.7125
2340,1080,332,2.075
2400,1080,480,3
1080,1920,480,3
2160,1080,440,2.75
2340,1080,440,2.75
2340,1080,332,2.075
2160,1080,440,2.75
2340,1080,461,2.8812501
2340,1080,420,2.625
2772,1288,616,3.8500001
2312,1080,480,3
2000,1200,372,2.325
2340,1080,480,3
2560,1600,320,2
1560,720,300,1.875
2340,1080,440,2.75
2152,1536,420,2.625
2220,1080,540,3.375
1920,1080,408,2.55
2220,1080,450,2.8125
1599,1266,532,3.325
2400,1080,440,2.75
1493,720,360,2.25
2340,1080,540,3.375
1528,720,320,2
2340,1080,540,3.375
2376,1152,560,3.5
2560,1440,640,4
1920,1080,360,2.25
1480,720,276,1.725
2400,1080,408,2.55
3040,1440,600,3.75
2400,1080,420,2.625
2280,1080,380,2.375
2400,1080,440,2.75
2412,1080,480,3
1280,720,320,2
1560,720,320,2
2340,1080,440,2.75
2560,1440,640,4
2636,1080,480,3
2400,1080,480,3
2160,1080,480,3
1280,800,160,1
2400,1080,432,2.7
2248,1080,440,2.75
2280,1080,480,3
2400,1080,420,2.625
2244,1080,540,3.375
2340,1080,408,2.55
3047,1440,720,4.5
2248,1080,440,2.75
1600,720,320,2
1920,1080,480,3
1200,540,240,1.5
1600,720,272,1.7
2340,1080,540,3.375
1280,720,320,2
2400,1080,420,2.625
1520,720,320,2
2400,1080,440,2.75
1280,800,176,1.1
1920,1080,480,3
3120,1440,560,3.5
2340,1080,540,3.375
2160,1080,440,2.75
2160,1080,440,2.75
3120,1440,529,3.30625
2400,1080,309,1.93125
1280,720,266,1.6625
1920,1080,480,3
2340,1080,440,2.75
2400,1080,421,2.6312501
2400,1080,420,2.625
2560,1440,480,3
2340,1080,384,2.4
2616,960,480,3
1920,1080,480,3
2160,1080,480,3
2400,1080,480,3
2772,1288,560,3.5
2340,1080,420,2.625
2160,1080,440,2.75
1920,1080,480,3
1560,720,320,2
2520,1080,460,2.875
2340,1080,461,2.8812501
2289,840,420,2.625
2400,1080,540,3.375
2340,1080,440,2.75
2560,1440,480,3
1560,720,320,2
1280,720,320,2
1920,1080,480,3
2280,1080,450,2.8125
2280,1080,440,2.75
2160,1080,332,2.075
2400,1080,411,2.5687501
2400,1080,408,2.55
1600,2560,360,2.25
2280,1080,450,2.8125
2160,1080,440,2.75
2160,1080,480,3
1500,720,320,2
2340,1080,440,2.75
2248,1080,440,2.75
1280,720,240,1.5
2340,1080,405,2.53125
2400,1080,420,2.625
1920,1080,480,3
1280,720,320,2
2340,1080,421,2.6312501
2560,1096,462,2.8875
1920,1080,480,3
1080,2400,480,3
960,480,240,1.5
2400,1080,411,2.5687501
2340,1080,461,2.8812501
1768,1354,420,2.625
2248,1080,440,2.75
1920,1200,360,2.25
2340,1080,490,3.0625
2560,1096,420,2.625
1920,1080,320,2
1600,720,274,1.7125
2400,1080,400,2.5
2640,1200,426,2.6625001
2400,1080,480,3
1280,720,320,2
1920,1080,400,2.5
2400,1080,454,2.8375
1280,720,320,2
2280,1080,480,3
2340,1080,461,2.8812501
2280,1080,440,2.75
1520,720,320,2
1080,2340,480,3
2400,1080,440,2.75
1080,2340,480,3
1920,1080,420,2.625
1440,720,320,2
1280,720,320,2
2244,1080,408,2.55
1520,720,272,1.7
1280,720,320,2
2250,1080,440,2.75
2340,1080,440,2.75
1600,720,320,2
3200,1440,560,3.5
2676,1236,618,3.8625
2248,1080,480,3
1920,1080,480,3
2340,1080,461,2.8812501
2280,1080,420,2.625
1600,720,272,1.7
1920,1080,320,2
1520,720,280,1.75
1920,1080,280,1.75
1280,800,213,1.3312501
1920,1080,360,2.25
2400,1080,540,3.375
2960,1440,640,4
2400,1080,326,2.0375001
2340,1080,480,3
1280,720,320,2
1280,720,320,2
3200,1440,544,3.4
1920,1080,480,3
2340,1080,434,2.7125
1280,720,320,2
2340,1080,415,2.59375
2208,1768,480,3
2340,1080,477,2.98125
2340,1080,374,2.3375
1600,720,360,2.25
3040,1440,640,4
2400,1080,411,2.5687501
2000,1200,280,1.75
1920,1080,480,3
2560,1440,560,3.5
2340,1080,454,2.8375
2248,1080,440,2.75
1520,720,280,1.75
1920,1200,540,3.375
2220,1080,440,2.75
1920,1200,426,2.6625001
1920,1080,480,3
1520,720,336,2.1000001
1920,1080,480,3
2676,1236,442,2.7625
2560,1600,466,2.9125001
2340,1080,408,2.55
1560,720,320,2
1440,720,320,2
2340,1080,440,2.75
3040,1440,600,3.75
798,633,213,1.3312501
1080,2400,480,3
2400,1080,450,2.8125
2400,1080,420,2.625
1920,1080,480,3
1920,1080,480,3
1493,720,360,2.25
2400,1080,408,2.55
1520,720,320,2
1600,720,320,2
2400,1080,446,2.7875001
2560,1600,400,2.5
1920,1080,480,3
2160,1080,440,2.75
2280,1080,540,3.375
1848,896,373,2.33125
2246,1080,480,3
2152,1536,420,2.625
2340,1080,374,2.3375
2340,1080,440,2.75
1640,720,280,1.75
720,1520,360,2.25
2340,1080,440,2.75
1920,1080,480,3
1920,1080,480,3
2408,1080,540,3.375
2400,1080,450,2.8125
1493,720,320,2
2244,1080,440,2.75
2244,1080,408,2.55
1280,800,213,1.3312501
1560,720,360,2.25
2636,1080,480,3
2560,1440,640,4
1280,720,320,2
1600,900,320,2
1600,900,320,2
1600,900,320,2
1600,900,320,2
1520,720,320,2
1600,720,336,2.1000001
1920,1080,440,2.75
2340,1080,480,3
1600,900,320,2
960,540,240,1.5
1440,720,360,2.25
1280,800,210,1.3125
2400,1080,454,2.8375
1600,720,306,1.9125
2260,1080,432,2.7
1920,1080,440,2.75
2160,1080,461,2.8812501
2340,1080,440,2.75
1920,1080,480,3
2340,1080,440,2.75
1080,2340,480,3
2260,1080,440,2.75
2340,1080,420,2.625
1280,720,320,2
1560,720,320,2
2220,1080,540,3.375
1440,720,320,2
2280,1080,480,3
2400,1080,480,3
1920,1080,480,3
1440,720,336,2.1000001
1080,2400,540,3.375
2160,1080,540,3.375
2260,1080,500,3.125
1920,1080,480,3
1560,720,320,2
1920,1200,320,2
2400,1080,531,3.3187501
2340,1080,480,3
1872,1170,416,2.6000001
2340,1080,363,2.26875
240,240,120,0.75
2400,1080,440,2.75
2340,1080,440,2.75
2376,1080,540,3.375
2340,1080,440,2.75
2400,1080,480,3
2048,1536,320,2
1440,720,320,2
2400,1080,400,2.5
2560,1600,320,2
1280,720,240,1.5
1280,720,240,1.5
1280,720,240,1.5
1280,720,240,1.5
1920,1200,320,2
3168,1440,640,4
2244,1080,440,2.75
2262,1080,440,2.75
2280,1080,450,2.8125
2340,1080,480,3
2340,1080,461,2.8812501
2376,1104,528,3.3
2400,1080,408,2.55
960,540,240,1.5
960,540,240,1.5
1600,720,320,2
2400,1080,457,2.85625
2772,1344,560,3.5
1600,1273,340,2.125
2340,1080,440,2.75
1520,720,320,2
2316,1080,443,2.76875
1600,1268,480,3
2400,1080,440,2.75
2340,1080,540,3.375
1600,720,320,2
2400,1080,461,2.8812501
960,540,180,1.125
1080,2340,480,3
2280,1080,480,3
2400,1080,384,2.4
1280,720,240,1.5
1480,720,360,2.25
1920,1080,420,2.625
854,480,240,1.5
720,1600,320,2
2460,1080,408,2.55
1920,1080,460,2.875
2560,1096,356,2.2250001
1280,720,240,1.5
1280,720,240,1.5
1280,720,240,1.5
1280,720,240,1.5
2160,1080,440,2.75
2340,1080,360,2.25
2160,1080,480,3
1080,2340,480,3
2340,1080,440,2.75
1920,1080,480,3
1920,1080,540,3.375
2280,1080,480,3
3040,1440,600,3.75
1600,720,320,2
1600,900,240,1.5
2340,1080,440,2.75
2280,1080,461,2.8812501
2400,1080,480,3
2400,1080,380,2.375
1560,720,320,2
2340,1080,540,3.375
1920,1080,426,2.6625001
1600,900,240,1.5
1280,720,320,2
2340,1080,408,2.55
2220,1080,540,3.375
3120,1440,560,3.5
2400,1080,480,3
2340,1080,480,3
1920,1080,480,3
2376,1080,480,3
2400,1080,384,2.4
2676,1236,494,3.0875
2560,1312,538,3.3625
1920,1080,420,2.625
2340,1080,480,3
1080,1920,192,1.2
3120,1440,560,3.5
1600,720,320,2
1520,720,360,2.25
2340,1080,480,3
3120,1440,560,3.5
2560,1440,640,4
2280,1080,440,2.75
1280,720,320,2
2340,1080,440,2.75
2340,1080,360,2.25
2400,1080,540,3.375
2160,1080,440,2.75
2340,1080,352,2.2
2772,1344,476,2.9750001
1600,720,320,2
3040,1440,560,3.5
2400,1080,480,3
1920,1080,480,3
2340,1080,480,3
2340,1080,434,2.7125
1520,720,360,2.25
1280,720,240,1.5
1280,720,240,1.5
1280,720,240,1.5
1280,720,240,1.5
2400,1080,437,2.73125
2160,1080,408,2.55
3120,1440,630,3.9375
2408,1080,540,3.375
1280,720,240,1.5
1280,720,240,1.5
1280,720,240,1.5
1280,720,240,1.5
1280,720,240,1.5
2400,1080,408,2.55
2400,1080,540,3.375
2340,1080,440,2.75
2220,1080,420,2.625
1520,720,320,2
854,480,240,1.5
2082,1440,560,3.5
2400,1080,540,3.375
2520,1080,420,2.625
2340,1080,434,2.7125
2400,1080,540,3.375
1280,720,320,2
1280,800,160,1
1600,720,320,2
1920,1080,480,3
2340,1080,374,2.3375
2560,1440,640,4
2280,1080,478,2.9875
1560,720,320,2
2340,1080,480,3
2400,1080,540,3.375
1760,800,300,1.875
1280,720,240,1.5
3120,1440,560,3.5
1920,1080,352,2.2
2280,1080,420,2.625
1280,720,240,1.5
1280,720,240,1.5
1280,720,240,1.5
2400,1080,480,3
2408,1080,345,2.15625
1920,1080,480,3
2560,1600,640,4
2340,1080,437,2.73125
1920,1080,480,3
1600,720,320,2
1014,480,212,1.325
2700,1160,520,3.25
2208,1768,540,3.375
2340,1080,480,3
1480,720,236,1.475
1280,720,320,2
1280,720,320,2
1920,1080,480,3
2248,1080,440,2.75
2340,1080,480,3
1080,2340,480,3
1734,810,540,3.375
2340,1080,440,2.75
2560,1096,548,3.425
1920,1080,540,3.375
1080,2340,480,3
2198,1080,461,2.8812501
2400,1080,408,2.55
2404,1080,440,2.75
2340,1080,433,2.70625
1520,720,320,2
2480,2200,520,3.25
2520,1080,408,2.55
1280,720,240,1.5
1280,720,240,1.5
1280,720,240,1.5
1280,720,240,1.5
1280,720,240,1.5
1280,720,240,1.5
1280,720,240,1.5
1280,720,240,1.5
1280,720,240,1.5
1280,720,240,1.5
2400,1080,440,2.75
2960,1440,560,3.5
1640,720,360,2.25
2316,1080,450,2.8125
1280,720,320,2
2400,1080,440,2.75
1200,992,320,2
2025,921,405,2.53125
2520,1080,540,3.375
2400,1080,461,2.8812501
1480,720,280,1.75
2340,1080,480,3
2340,1080,352,2.2
1920,1080,480,3
1280,720,320,2
2264,1080,432,2.7
2048,1536,320,2
2400,1080,440,2.75
2340,1080,440,2.75
2340,1080,440,2.75
2658,960,480,3
1506,720,320,2
2160,1080,420,2.625
2400,1080,510,3.1875
2400,1080,440,2.75
2400,1080,480,3
1920,1080,420,2.625
1920,1440,320,2
2412,1080,480,3
3200,1440,560,3.5
1560,720,320,2
1080,2340,440,2.75
2340,1080,408,2.55
2400,1080,540,3.375
1560,720,320,2
1520,720,272,1.7
1080,2280,480,3
2400,1080,480,3
2376,1080,540,3.375
2312,1080,480,3
1920,1080,540,3.375
1920,1080,480,3
2280,1080,480,3
2652,1200,520,3.25
1280,800,280,1.75
1920,1080,420,2.625
1920,1200,240,1.5
1920,1080,454,2.8375
1440,3200,560,3.5
2453,1133,405,2.53125
2000,1200,320,2
1600,720,320,2
1280,720,320,2
1080,2400,480,3
2400,1080,480,3
1280,720,320,2
1280,720,240,1.5
1280,720,240,1.5
1280,720,240,1.5
1014,480,240,1.5
2220,1080,420,2.625
1280,720,240,1.5
1280,720,240,1.5
2310,1080,408,2.55
2340,1080,443,2.76875
1280,720,240,1.5
1280,720,240,1.5
3120,1440,460,2.875
1280,720,240,1.5
1280,720,240,1.5
1280,720,240,1.5
2340,1080,480,3
2340,1080,440,2.75
2560,1600,532,3.325
2400,1080,480,3
2208,1080,440,2.75
1920,1080,480,3
1280,720,320,2
2220,1080,420,2.625
1280,720,280,1.75
1920,1080,480,3
2000,1200,240,1.5
1200,1920,371,2.3187501
1920,1080,460,2.875
2160,1080,440,2.75
960,540,160,1
1280,720,240,1.5
1280,720,240,1.5
2340,1080,440,2.75
1920,1080,480,3
960,540,240,1.5
2664,1224,520,3.25
2400,1080,480,3
2160,1080,374,2.3375
2340,1080,384,2.4
1200,675,240,1.5
2340,1080,432,2.7
1440,810,480,3
2400,1080,480,3
2772,1288,560,3.5
1920,1080,540,3.375
2520,1080,420,2.625
2340,1080,480,3
2248,1080,440,2.75
2340,1080,440,2.75
1920,1080,480,3
1080,2340,480,3
1280,800,240,1.5
2340,1080,440,2.75
2280,1080,443,2.76875
1920,1080,432,2.7
2280,1080,420,2.625
2400,1080,400,2.5
2340,1080,352,2.2
3040,1440,560,3.5
1080,2408,480,3
960,540,240,1.5
1080,2400,440,2.75
2340,1080,352,2.2
1800,1080,540,3.375
2280,1080,440,2.75
1080,2280,440,2.75
1560,720,320,2
1528,720,320,2
1600,720,280,1.75
1560,720,480,3
2280,1080,356,2.2250001
2376,1080,454,2.8375
2340,1080,480,3
1600,900,320,2
2340,1080,440,2.75
2400,1080,450,2.8125
1600,900,240,1.5
1280,720,240,1.5
1600,720,320,2
2772,1288,616,3.8500001
1920,1200,400,2.5
3168,1440,588,3.675
2376,1104,576,3.6000001
1600,720,360,2.25
1288,2772,560,3.5
1080,2400,480,3
2400,1128,448,2.8
3216,1440,640,4
2560,1600,340,2.125
3200,1440,560,3.5
2400,1080,360,2.25
2560,1096,462,2.8875
1920,1080,480,3
1920,1080,480,3
1920,1080,420,2.625
1024,768,160,1
2340,1080,428,2.675
2400,1080,493,3.08125
2400,1080,480,3
2560,1096,420,2.625
2408,1080,432,2.7
2340,1080,440,2.75
1920,1080,480,3
1612,720,320,2
2400,1080,440,2.75
2400,1080,480,3
1560,720,320,2
3216,1440,640,4
2772,1288,560,3.5
2190,1080,440,2.75
1024,600,213,1.3312501
2340,1080,461,2.8812501
2158,1080,352,2.2
1280,720,320,2
2340,1080,408,2.55
2340,1080,480,3
2400,1080,461,2.8812501
2400,1080,408,2.55
2400,1080,310,1.9375
720,1440,320,2
2220,1080,540,3.375
2400,1080,408,2.55
1920,1200,480,3
2400,1080,540,3.375
2340,1080,440,2.75
2400,1080,540,3.375
2160,1080,480,3
1920,1080,480,3
2880,1440,640,4
2400,1080,440,2.75
1280,800,213,1.3312501
1280,720,320,2
1848,860,373,2.33125
2376,1104,528,3.3
1560,720,272,1.7
1440,720,360,2.25
3200,1440,600,3.75
1520,720,320,2
2700,1228,491,3.0687501
2248,1080,440,2.75
2340,1080,540,3.375
1600,720,272,1.7
1920,1080,480,3
1920,1080,480,3
1080,1920,400,2.5
2448,1080,420,2.625
2448,1080,384,2.4
2400,1080,480,3
2158,1080,440,2.75
960,540,240,1.5
2340,1080,440,2.75
1920,1200,320,2
1440,720,360,2.25
2340,1080,420,2.625
1600,720,320,2
2340,1080,420,2.625
1600,720,320,2
2280,1080,540,3.375
2520,1080,420,2.625
1920,1080,480,3
2340,1080,540,3.375
2220,1080,420,2.625
1920,1080,377,2.35625
1920,1080,420,2.625
1600,1272,320,2
2160,1080,540,3.375
1520,720,300,1.875
1024,600,160,1
2400,1080,408,2.55
1520,720,272,1.7
2280,1080,510,3.1875
1560,720,320,2
2560,1600,480,3
2198,1080,440,2.75
2520,1080,500,3.125
1600,900,240,1.5
2400,1080,480,3
2400,1080,450,2.8125
1080,2400,480,3
1920,1200,540,3.375
2400,1080,440,2.75
2340,1080,480,3
1280,720,320,2
2560,1600,400,2.5
2340,1080,428,2.675
1280,800,280,1.75
2400,1080,480,3
2560,1096,381,2.3812501
2160,1080,480,3
2340,1080,345,2.15625
1080,1920,240,1.5
2220,1080,480,3
2400,1080,480,3
1600,1268,480,3
1920,1200,540,3.375
2400,1080,440,2.75
1560,720,272,1.7
2400,1080,440,2.75
2340,1080,440,2.75
2448,1080,500,3.125
2260,1080,540,3.375
2400,1080,480,3
2700,1224,612,3.825
2408,1080,480,3
2400,1080,420,2.625
1920,1080,280,1.75
3120,1440,600,3.75
1920,1080,440,2.75
2560,1096,504,3.15
960,480,240,1.5
2400,1080,540,3.375
960,540,240,1.5
1280,720,320,2
1280,720,320,2
1280,720,320,2
1754,1080,480,3
1600,900,320,2
960,540,240,1.5
960,540,240,1.5
960,540,240,1.5
800,480,240,1.5
2160,1080,440,2.75
2408,1080,360,2.25
960,540,240,1.5
1280,720,240,1.5
2340,1080,480,3
1520,720,320,2
1280,720,320,2
2160,1080,540,3.375
2000,1200,272,1.7
1920,1080,420,2.625
1520,720,320,2
1080,2400,480,3
2280,1080,440,2.75
1080,2280,450,2.8125
2208,1768,420,2.625
2280,1080,480,3
2280,1080,440,2.75
2400,1080,600,3.75
1560,720,280,1.75
1920,1080,440,2.75
1600,720,320,2
1280,720,240,1.5
1280,720,240,1.5
1280,800,210,1.3125
2376,1080,420,2.625
1600,900,320,2
1280,720,240,1.5
1280,720,240,1.5
1280,720,240,1.5
1280,720,240,1.5
2400,1080,480,3
1920,1080,440,2.75
2248,1080,440,2.75
1280,720,240,1.5
1920,1080,480,3
2408,1080,320,2
1920,1080,540,3.375
2400,1080,440,2.75
2272,1984,480,3
1920,1080,426,2.6625001
1480,720,303,1.8937501
1520,720,320,2
1920,1080,480,3
1080,2160,480,3
2258,1080,480,3
2244,1080,440,2.75
2220,1080,420,2.625
2560,1600,426,2.6625001
1200,1920,320,2
2248,1080,440,2.75
1600,720,320,2
3200,1440,560,3.5
1600,720,320,2
1920,1080,480,3
1920,1080,408,2.55
2880,1440,612,3.825
2400,1080,480,3
2400,1080,440,2.75
1600,900,240,1.5
1560,720,360,2.25
3040,1440,720,4.5
2640,1080,480,3
2400,1080,442,2.7625
1200,540,240,1.5
1480,720,360,2.25
2340,1080,432,2.7
2340,1080,411,2.5687501
1440,810,270,1.6875
1520,720,360,2.25
2340,1080,480,3
1080,2160,480,3
1560,720,336,2.1000001
2560,1440,560,3.5
1920,1200,372,2.325
2412,1080,380,2.375
720,1280,240,1.5
1600,900,320,2
2248,1080,540,3.375
1080,2316,480,3
1280,720,320,2
2408,1080,493,3.08125
2772,1344,672,4.2000003
1920,1080,420,2.625
2340,1080,375,2.34375
2260,1080,540,3.375
1280,720,320,2
2280,1080,540,3.375
1560,720,360,2.25
2560,1096,420,2.625
2340,1080,440,2.75
2340,1080,461,2.8812501
1560,720,280,1.75
1280,720,320,2
1560,720,272,1.7
1600,720,360,2.25
2160,1080,493,3.08125
2560,1440,560,3.5
2400,1080,440,2.75
1280,800,160,1
2400,1080,440,2.75
3040,1440,720,4.5
2400,1080,480,3
1920,1080,480,3
2960,1440,560,3.5
3200,1440,640,4
2960,1440,560,3.5
1280,720,320,2
1920,1200,213,1.3312501
2244,1080,480,3
1280,720,320,2
2560,1440,720,4.5
2560,1096,462,2.8875
2280,1080,420,2.625
2146,920,460,2.875
1464,720,320,2
1280,720,240,1.5
1280,720,240,1.5
1280,720,240,1.5
1280,720,240,1.5
2280,1080,420,2.625
2400,1080,336,2.1000001
2340,1080,403,2.51875
2400,1080,440,2.75
2400,1080,439,2.74375
1280,800,210,1.3125
2400,1080,461,2.8812501
2332,1080,500,3.125
2400,1080,440,2.75
3200,1440,560,3.5
1280,800,210,1.3125
2400,1080,480,3
1920,1080,480,3
2560,1096,420,2.625
1560,720,320,2
2280,1080,420,2.625
2198,1080,490,3.0625
720,1560,320,2
2400,1080,360,2.25
3200,1440,560,3.5
2244,1080,440,2.75
800,480,240,1.5
1280,720,320,2
2160,1080,540,3.375
2340,1080,384,2.4
2400,1080,432,2.7
1920,1080,420,2.625
2560,1600,360,2.25
1280,720,240,1.5
1280,720,240,1.5
1280,720,240,1.5
1280,720,240,1.5
1280,720,240,1.5
2340,1080,540,3.375
1920,1080,380,2.375
2880,1440,640,4
1920,1080,420,2.625
1600,720,360,2.25
1520,720,256,1.6
2400,1080,480,3
2340,1080,352,2.2
2880,1440,640,4
1920,1080,480,3
1520,720,320,2
2248,1080,440,2.75
1600,720,320,2
2400,1080,440,2.75
3120,1440,426,2.6625001
1280,720,320,2
1600,900,240,1.5
1280,720,240,1.5
960,540,240,1.5
720,1280,240,1.5
2340,1080,408,2.55
960,540,240,1.5
1920,1080,440,2.75
1280,720,240,1.5
1280,720,240,1.5
1280,720,240,1.5
1280,720,240,1.5
2400,1080,461,2.8812501
1280,720,240,1.5
2400,1080,440,2.75
1280,720,320,2
2340,1080,420,2.625
2400,1080,408,2.55
2220,1080,510,3.1875
2244,1080,384,2.4
2340,1080,421,2.6312501
2248,1080,540,3.375
1920,1080,480,3
2340,1080,480,3
2453,1133,567,3.54375
1080,2248,440,2.75
2400,1080,540,3.375
1560,720,320,2
1920,1080,480,3
2326,840,420,2.625
1280,720,240,1.5
1280,720,240,1.5
1280,720,240,1.5
1280,720,240,1.5
2400,1080,480,3
2400,1080,480,3
2340,1080,352,2.2
1280,800,213,1.3312501
1600,720,320,2
2340,1080,421,2.6312501
2160,1080,480,3
1280,720,320,2
1920,1080,480,3
2340,1080,508,3.175
2316,1080,467,2.91875
1920,1080,420,2.625
2316,1080,440,2.75
2400,1080,437,2.73125
2408,1080,401,2.5062501
960,480,240,1.5
2388,1080,480,3
1280,720,320,2
2220,1080,480,3
2560,1600,600,3.75
1920,1080,480,3
1920,1080,480,3
2336,1080,420,2.625
1920,1080,440,2.75
1080,2340,480,3
1560,720,320,2
2340,1080,461,2.8812501
1560,720,360,2.25
3200,1440,560,3.5
2400,1080,437,2.73125
2340,1080,384,2.4
1280,800,212,1.325
1560,720,320,2
2280,1080,500,3.125
1280,720,320,2
1280,800,210,1.3125
1600,720,360,2.25
2280,1080,480,3
2280,1080,420,2.625
2220,1080,420,2.625
3200,1440,560,3.5
1600,720,320,2
1600,720,320,2
1920,1080,480,3
2340,1080,366,2.2875001
1480,720,320,2
1280,800,160,1
2340,1080,490,3.0625
1920,1080,540,3.375
2244,1080,402,2.5125
2160,1080,440,2.75
2000,1200,360,2.25
2388,1080,480,3
2376,1152,528,3.3
2240,1080,408,2.55
1280,720,320,2
1440,720,360,2.25
3200,1440,586,3.6625001
3120,1440,640,4
2412,1080,480,3
1920,1080,440,2.75
2280,1080,480,3
2400,1080,480,3
2400,1080,480,3
2248,1080,440,2.75
2340,1080,480,3
2158,1080,540,3.375
2326,840,420,2.625
2340,1080,480,3
1440,3200,560,3.5
2289,840,360,2.25
1600,720,320,2
1280,720,320,2
1600,720,320,2
1280,720,320,2
1600,1270,400,2.5
3216,1440,640,4
2376,1080,480,3
1920,1200,322,2.0125
2400,1080,454,2.8375
1528,720,320,2
1600,720,320,2
2400,1176,392,2.45
1200,1920,420,2.625
1080,2400,440,2.75
1920,1080,330,2.0625
1480,720,320,2
1920,1080,480,3
1600,720,272,1.7
1600,2560,480,3
2340,1080,461,2.8812501
1560,720,320,2
2412,1080,540,3.375
1280,720,240,1.5
1280,720,240,1.5
1280,720,240,1.5
1280,720,240,1.5
1080,2340,480,3
1280,720,320,2
1440,720,320,2
2340,1080,440,2.75
1560,720,360,2.25
1760,800,360,2.25
1600,720,320,2
2244,1080,480,3
1080,2160,440,2.75
